,Description,True Label,Top1,Proba Top1,Top2,Proba Top2,Top3,Proba Top3
207252,SCREEN GLAS,8543,8518,0.7001657485961914,9404,0.09574806690216064,8527,0.04158499464392662
258171,EXIT LIGHT,9405,8418,0.12165717780590057,8421,0.07436002790927887,8473,0.0358583889901638
101254,STRAIGHT PIN 6 M 6 X 28 A 2 DIN 7,7318,7318,0.9976811408996582,7320,0.0005701970658265054,8431,0.0004652109055314213
100950,SNAP RING BEARING,7318,7318,0.5272738337516785,7415,0.1899193972349167,8536,0.07279080152511597
188487,COOMMUNICATION APPARATUS,8517,3004,0.32171502709388733,3002,0.2815616726875305,8471,0.17419227957725525
52247,EARTH MOVER TYRES & INDUSTRIAL TYRES,4011,4011,0.998568058013916,4012,0.0013580361846834421,8204,2.1482243028003722e-05
62521,PASSPORT OF SHAE JAMAL IBRAHIM CHILD ,4821,9208,0.020415248349308968,4201,0.01836385764181614,9618,0.01658896543085575
112316,S 2 REIPAR KIT T / S PROTO J 6232 TORQUE MULTIPLIER,8204,8204,0.9202311635017395,8203,0.03371110558509827,8467,0.013746367767453194
138111,2 PACKING TAPE DISPENSER,8422,8477,0.3259487450122833,8479,0.21809536218643188,8441,0.13072369992733002
143967,EXCAVATOR OIL PIPE,8431,8431,0.9554611444473267,8412,0.016457626596093178,8429,0.009026450105011463
84004,CERAMIC WALL TILES 300 X 300 MM 17 PCS / CTN 1.53 M 2 / CTN,6907,6907,0.2704537510871887,5703,0.22516191005706787,5702,0.20775483548641205
130002,IMPELLER FAN DTF 2600 STEEL WITH SHAFT TO AXIAL FAN,8414,8414,0.9722871780395508,8503,0.006483051460236311,8413,0.005610458552837372
204111,MOTOR CONTROL CENTRE BOARD MCC 4 WITH ACCESSORIES,8537,9032,0.08056940138339996,8533,0.04689960554242134,8543,0.041080642491579056
235507,BICYCLE SEAT,8714,4010,0.9727578163146973,6506,0.020863983780145645,5910,0.001991389784961939
122824,USED ERF ENGINE,8408,9032,0.1497810333967209,8412,0.14058086276054382,9026,0.07895006984472275
66853,NYLON TWINE WHITE,5607,8428,0.9183236956596375,8431,0.04040411487221718,7308,0.011794152669608593
19021,SODIUM METABISULPHATE 25 KG,2833,2833,0.40776950120925903,2832,0.12108184397220612,2905,0.07606865465641022
136892,NEW AIR FILTER ASSY,8421,8421,0.25564977526664734,8708,0.11301849037408829,8431,0.1083189845085144
188396,CISCO ASR 920 SERIES - 24 GE AND 4 - 10 GE MODULAR PSU AND IM Including the following items ASR 900 USB CONSOLE CABLING KIT CISCO ASR 920 SERIES IOS XE,8517,7019,0.034320585429668427,5911,0.016716064885258675,7020,0.01582822948694229
46812,SPACE CUP,3924,3924,0.8971416354179382,3923,0.07693303376436234,6911,0.011733952909708023
183829,AVIATION LIGHT,8512,3819,0.38108575344085693,8705,0.18407580256462097,2710,0.09266120940446854
62697,0031120 - 19 PAPER CAKE CUP A 31 20019667,4823,3924,0.8051708936691284,7013,0.0645773708820343,4823,0.05251160264015198
117412,TURBO BLADES,8212,9603,0.5636686682701111,8414,0.16314096748828888,3924,0.12406659871339798
199099,CLAMP JMPR RCT 0109 BOOSTER BLACK 400 A,8536,8536,0.8739938735961914,8538,0.06387307494878769,8535,0.05746809393167496
205504,Eurolux 11 W 3 U CflB 22 Energy Saving C,8539,8539,0.6278558969497681,8529,0.10209545493125916,8544,0.06570764631032944
65478,Fabric Villa,5210,3924,0.11318869888782501,3926,0.08326525241136551,9503,0.07244031876325607
184037,FOOT STEP,8512,8714,0.6582236886024475,8512,0.2610199749469757,8708,0.02047964744269848
146765,LIGHT DUTY DISC HARROW 1 BQX - 17 ,8432,6211,0.8214597105979919,6210,0.0745592787861824,8903,0.038190003484487534
237658,PLUG BM 150,8714,3902,0.9991779923439026,3901,0.000722528260666877,8472,6.048414797987789e-05
220198,USED VEHICLE SUZUKI WAGON R,8703,8536,0.22081443667411804,8511,0.17231357097625732,8539,0.16591736674308777
158361,USED COMPUTER SETS,8471,8471,0.849658191204071,8528,0.07923522591590881,8473,0.03804320842027664
156096,APPLE MAGIC MOUSE,8471,2007,0.2657668888568878,2009,0.09858860820531845,1905,0.07399294525384903
178848,AD / DC ADAPTER,8504,8504,0.990253746509552,8536,0.002101166872307658,8507,0.001519736833870411
110218,SHOVEL MODEL S 503 Y,8201,8201,0.9948105812072754,9403,0.0020344951190054417,8205,0.0010031432611867785
203610,CONTROL PANEL WITH MULTI DRIVE SYSTEM FOR SOLVENTBASE LAMINATION MACHINE,8537,8515,0.5773622393608093,8468,0.13977311551570892,8477,0.08267512917518616
15621,SOLVENT EXTRACT SOYA MEAL 50 KG BAGS FCA NDOLA,2304,0804,0.02359938994050026,0802,0.019991522654891014,2402,0.018691547214984894
232760,NEW CKD MOTORCYCLE HUONIAO CHS LJEPCJL 03 MA 019322 125 CC YOM 2021,8711,8711,0.9999973773956299,8703,1.364254444524704e-06,6109,8.965875508692989e-07
62846,Contact 2 M Imbuia 2 M IMBUIA,4823,4814,0.10790292173624039,3918,0.09398382902145386,5903,0.0813661739230156
256078,TANDEM DRYING RACK,9403,9619,0.2256888896226883,6305,0.1219782829284668,4202,0.0832686796784401
87494,CERAMIC GLASS,7013,8516,0.18870016932487488,8507,0.12679089605808258,6211,0.1032835990190506
240180,INFRARED DIGESTION TUBE INCLUDING,9002,3307,0.6851403713226318,3402,0.17631438374519348,3303,0.03586234152317047
104499,SEASONING POT - 01,7323,7326,0.21377772092819214,8483,0.15992693603038788,8431,0.053404513746500015
235372,BALL RACE FOR MOTORCYCLE,8714,6506,0.14959760010242462,6207,0.1399059146642685,6109,0.10048054903745651
66257,PILLOW FIBER,5513,5603,0.14706067740917206,3919,0.084907166659832,5806,0.05921842157840729
248356,HORIBA STANDARD pH ELECTRODE,9027,2909,0.03776714950799942,2917,0.035586051642894745,2903,0.0338878259062767
21345,Covid - 19 vaccine Covishield 5 ml vial 10 dozes per vial ,3002,3002,0.931327760219574,3822,0.035753894597291946,3004,0.013328750617802143
81462,SAFETY HELMET,6506,2915,0.06002596765756607,2932,0.05770409107208252,2921,0.055332060903310776
6531,COCOA POWDER DF 700,1805,0801,0.002563925925642252,0909,0.0025629494339227676,1106,0.0025612215977162123
246418,MANTLE THERMOMETER TST 310,9025,8474,0.958713948726654,8467,0.01869094744324684,8431,0.005266586784273386
141037,HOIST ASM WIRELINE,8425,8704,0.39218077063560486,8708,0.3298896849155426,8716,0.13419996201992035
219978,USED TOYOTA WISH CHS NO ZNE 10 - 0277251 YEAR 2005,8703,8421,0.16656066477298737,8703,0.1617460399866104,8803,0.10486792027950287
140392,MANUAL SPRAYER PULMIC RAPTOR 1 FOR AGRICULTURAL,8424,8483,0.867142915725708,8503,0.07311838120222092,8413,0.013274828903377056
17975,ALEXWAX 600 FULLY REFINED PARAFIN WAX ,2712,2712,0.98996502161026,3213,0.003674009582027793,3404,0.0025655177887529135
65024,POSTER CANVAS PUBLICITY,4911,4911,0.427081435918808,3926,0.19129586219787598,4820,0.13279810547828674
202052,SENSOR CAPAC SWIT PROX,8536,3808,0.9951647520065308,3824,0.002787882462143898,3402,0.0005804278771393001
94518,TRAVERS 270 CM PROFIL,7308,6910,0.9641281366348267,3922,0.021914342418313026,7324,0.00701056607067585
97164,Agricultural or horticultural Zebra hose clamp force 12 - 22 mm W 1,7318,8433,0.19597427546977997,7315,0.16448472440242767,8503,0.1461380422115326
27287,BABY JOHSON POWDER,3304,3304,0.9730623364448547,3305,0.008427836932241917,2106,0.005040416028350592
137775,TERTIARY AIR FILTER,8421,8421,0.8760499954223633,9026,0.013804391026496887,8481,0.012275035493075848
226800,GEAR - BEVEL RIGHT ,8708,8708,0.5688784122467041,8483,0.26619747281074524,6813,0.05109238252043724
50796,GYPSUM BOARD MACHINE SPARE PARTS LINE BELT 154 M ,4010,8477,0.05426657572388649,8479,0.04758038744330406,8515,0.046436607837677
224072,ASSY PROP . SHAFT - REAR,8708,8708,0.689441442489624,8421,0.07753561437129974,8409,0.05772790312767029
181364,BATTERY CABLE - VE,8507,8703,0.2997625470161438,8704,0.14256933331489563,8701,0.12150531262159348
220706,FAW NEW J 5 P 340 HP 6 X 4 DUMPTRUCK RHD IN UNASSEMBLED CONDITION CHASS NO BNGG 4 P 4 R 1 MK 000052 ENGINE NO 1621 B 009673,8704,8703,0.990565836429596,8704,0.007116599939763546,8702,0.0023112038616091013
163143,07.0182 . 736 TOP COVER,8481,8705,0.10693106055259705,8431,0.10273750126361847,8474,0.08429276198148727
162677,UNASSEMBLED DOUBLE TWIST MACHINE TYPE 1250,8479,7304,0.7436026930809021,7303,0.12317495793104172,7307,0.04297862946987152
134800,DIBK FILTER,8421,8422,0.20895500481128693,9017,0.08296925574541092,9024,0.07983531057834625
256,PORK BELLY SPARE RIBS,0203,0203,0.8116905689239502,1601,0.10670514404773712,0406,0.03175007179379463
36780,HDPE XS 10 B - PE 100 BLACK 48.000 METRIC TONS UNIT PRICE CIF AS PER INVOICE # 20025602 - 1 ,3901,3901,0.9975333213806152,3902,0.0022270716726779938,3904,0.00018255028408020735
102303,PIN CPLG ROD TSTL,7319,7319,0.623223602771759,7318,0.19908958673477173,8431,0.07478632777929306
72743,Black Pull on Trouser,6203,7318,0.3081720471382141,7307,0.3079127073287964,8431,0.11232142895460129
106025,ETANORM - Casing Wear Ring - 065,7326,8431,0.7954925894737244,8207,0.14290209114551544,8204,0.016093596816062927
183016,GLOW PLUG ASSY,8511,8472,0.8751512169837952,8470,0.043949563056230545,3902,0.03363398462533951
154754,DRILL PWR IMPACT 0 - 1000 / 3000 RPM 13 MM,8467,7314,0.34983015060424805,7308,0.2574661374092102,3925,0.07537613809108734
13697,RED BULL 24 X 250 ML,2202,2202,0.5890142321586609,3304,0.22683954238891602,2203,0.06799361109733582
229798,Steering forming hydraulic pipe M 20 x 1.5 outer wire,8708,7412,0.12708629667758942,7411,0.11452580243349075,7408,0.10416042804718018
75254,ESSENTIAL WATERPROOF SUIT,6211,6112,0.2897263169288635,6211,0.12688744068145752,6114,0.1251451075077057
144908,NRI - TOOTH UNI CAT ,8431,8437,0.15257665514945984,8432,0.12536241114139557,8516,0.1214999109506607
44012,3 LTR CLEAR PET BOTTLE + CLIP HANDLE + CAP YELLOW ,3923,8442,0.19139185547828674,3920,0.17784161865711212,3921,0.09720838069915771
246312,DIGITAL THERMOMETER DIGICOMED 32 UP TO 42 9 CENTIGRADE WITH BATTERY,9025,8525,0.818608283996582,9006,0.07552015036344528,9007,0.034270964562892914
165278,RH MANUAL ACT SHPG ASSY,8481,8481,0.38046711683273315,8708,0.07157225161790848,8409,0.06409744173288345
40502,PVC NET PIPE,3917,3917,0.9565567970275879,3904,0.01957608014345169,3925,0.00706528453156352
226558,FRONT H / TRACK LANDROVER SHOCK ABSORBERS,8708,9603,0.6211962699890137,6307,0.09439156949520111,3306,0.057539619505405426
260181,star decoration light 1 watts,9405,4911,0.3077203333377838,9619,0.14679107069969177,3926,0.05333056300878525
227860,PANEL FR DR OUTSIDE RH FOR EXPORT ONLY ,8708,8708,0.25826936960220337,9029,0.0695548802614212,8483,0.051741667091846466
179488,GENERATOR STEP UP TRANSFORMER - MAIN TRANSFORMER IN SKD FORM,8504,8460,0.3973775804042816,8467,0.375868558883667,8509,0.08525054901838303
202002,SAMPLE PROBE + CAPACITIVE LAYER + SINGLE LINE FOR AUTO,8536,9027,0.34940826892852783,9030,0.1225108653306961,9031,0.12009412050247192
254692,FURNITURES GLASS,9403,0909,0.8001478910446167,0906,0.047740865498781204,0910,0.02370712161064148
69431,SHIRT MEN C & B VASHON STRIPE NVY / LILAC M,6105,6105,0.9390377402305603,6109,0.03311753273010254,6205,0.027065958827733994
10168,NAPOLINA TOMATO PLUM 400 G,2002,0207,0.20707552134990692,2002,0.12004029750823975,2104,0.095472551882267
66360,FABRICS MATERIAL,5515,6307,0.011696725152432919,6305,0.011222746223211288,5903,0.01113269105553627
248493,MICROLAB SUPPLY KIT,9027,9029,0.13234317302703857,9019,0.0932859405875206,8543,0.08210285007953644
165508,SOLENOID VALVE AD 2408 - 03 - 220,8481,8481,0.8276804685592651,8431,0.020216504111886024,8413,0.017016729339957237
7307,LACNOR MILK CHOCOLATE 180 ML,1806,0402,0.37687569856643677,2202,0.20705822110176086,0401,0.1126667931675911
182082,CLEANVAC WD 753 1 NDUSTRIAL VACUUM CLEANER,8509,4010,0.9107575416564941,8501,0.034725259989500046,5910,0.028539981693029404
74053,WOVEN MIDI - MUSTARD,6204,9619,0.9992818236351013,5601,0.0004484187811613083,6111,7.234959048219025e-05
164975,PLUMBING COUPLING,8481,8483,0.668705403804779,7307,0.2610979974269867,8409,0.01428876630961895
164007,DIAMETER COMPRESSOR,8481,9026,0.06265571713447571,8415,0.040462639182806015,4009,0.039767730981111526
63962,PRACTICE BOOKS,4901,4901,0.9246846437454224,4903,0.045920439064502716,4820,0.01604808121919632
217465,USED TOYOTA ALPHARD CHS ANH 10 - 0158879,8703,8421,0.30372729897499084,8481,0.1614263653755188,8703,0.15765729546546936
147233,MAIZE THRASHER,8433,8433,0.9998443126678467,8432,6.274606130318716e-05,8437,5.0884402298834175e-05
99583,NUT HEX M 10 PLAIN,7318,7318,0.9879332184791565,7415,0.007836916483938694,8431,0.0007168035372160375
139470,KITCHEN WEIGHING SCALE,8423,8423,0.999363362789154,9016,0.0006087568472139537,8479,5.20729599884362e-06
217509,USED TOYOTA ALTEZA CHAS SXE 10 - 0054736,8703,9032,0.15030443668365479,9031,0.12635061144828796,8471,0.12056294828653336
72925,MEN JEANS SHORT,6203,6203,0.8366904854774475,6103,0.05658149719238281,6114,0.04666769504547119
122872,0.433 . 175.033 . 41 N Hole - Type Nozzle,8409,8409,0.9974707365036011,8483,0.0005758348852396011,8412,0.0004642911080736667
257699,BACKGROUND LAMP,9405,9405,0.8771294355392456,8539,0.045453477650880814,8513,0.029511885717511177
43700,PORTABLE TOILET SEAT,3922,3922,0.7263491749763489,7324,0.0744418352842331,6910,0.0657591000199318
217950,USED TOYOTA HARRIER 240 G L - PKG,8703,8716,0.2338317334651947,8708,0.2030947506427765,8443,0.13489867746829987
79752,SANDALS FOR GIRL,6402,6104,0.5470924973487854,6204,0.12567992508411407,6115,0.10544267296791077
75726,SS 21 PS SCARF STRIPE,6214,6214,0.9676697254180908,6117,0.025243714451789856,6704,0.0018768652807921171
134391,BASE A,8421,8421,0.8436465263366699,8431,0.0478433258831501,8708,0.03760037198662758
266854,PREMIUM WAX RESIN RIBBONS,9612,3919,0.2507575452327728,5806,0.19521699845790863,5402,0.15665645897388458
86667,CAR MIRROR FOR CAR,7009,7009,0.9993343949317932,9401,0.00019661823171190917,4414,0.00012767377484124154
32350,PENTOLITE BOOSTER 150 GMS,3602,3215,0.295309454202652,8443,0.21342016756534576,3707,0.17967110872268677
69351,CTN LYCRA GLFER - WHITE,6105,8428,0.6577627062797546,7308,0.06045253574848175,8713,0.054856859147548676
242035,WHEEL MEASURING TAPE 1 KM,9017,8204,0.48576676845550537,8207,0.1842106133699417,8203,0.04506528377532959
248613,PIPETTOR,9027,9027,0.18352586030960083,3402,0.10592811554670334,3822,0.09153629839420319
48285,PLASTIC SEAL,3926,8544,0.6335561871528625,8547,0.14910311996936798,3917,0.05997836962342262
64411,SGR SAFARI MAP 2019 PKT 100 - A 3 COVER 310 MMX 115 MM FOLDED TO 154 MMX 115 MM MAP 297 MMX 420 MM FOLDE,4905,9023,0.1782969832420349,4905,0.10103137791156769,4901,0.05972127243876457
203486,AGSS,8537,8504,0.2386784702539444,8537,0.13325899839401245,8536,0.10543816536664963
44149,ASSORTED PLASTIC BAGS,3923,3923,0.724440336227417,6305,0.22267402708530426,3926,0.04567691683769226
77179,2 PACKS,6305,6305,0.4520965814590454,4202,0.356231153011322,6307,0.06484395265579224
33341,LANJU BRAND INSECTICIDE SPRAY,3808,3808,0.9995092153549194,9018,0.00026397572946734726,3304,5.543172301258892e-05
36246,Flux Mg Remover,3824,3402,0.2888568341732025,3822,0.1502344310283661,3006,0.10624756664037704
33387,MASTERKINGA 72 WP CYMOXANIL 8 % + MANCOZEB 64 % PACKED IN 500 G / BAG 20 KG / CARTON,3808,9405,0.9879540205001831,9018,0.00949992798268795,8424,0.0017871808959171176
68255,PAPER TAPE TAPE FOR GYPSUM BOARD ,5906,3919,0.2282017320394516,4817,0.18583837151527405,4811,0.1284702569246292
121484,STAINLESS STEEL J HOOK,8308,9405,0.062263552099466324,6217,0.04944522678852081,8539,0.04598503187298775
53795,HAND GLOVES SJ 002 1 SILICON,4015,7314,0.06921029090881348,7326,0.06305927783250809,3926,0.05983299762010574
11898,MARMITE 125 G,2103,1806,0.9968422651290894,1905,0.0022410275414586067,1904,0.00024945675977505744
132768,BASEBOARD HEATER,8419,8419,0.48498645424842834,8516,0.4044285714626312,8514,0.08180443942546844
11930,MINT SAUSE,2103,8421,0.20078875124454498,2204,0.10551963746547699,8508,0.0395638644695282
264,SERRANO SPANISH MEATS CHORIZO SARTA RING SALAMI NATURAL 1 X 12 X 200 G,0203,0203,0.41627615690231323,2103,0.12131553143262863,2005,0.10297968238592148
156232,COMMUNICATION PRODUCT,8471,2523,0.038521017879247665,3404,0.033939190208911896,3209,0.03311358392238617
238311,THRUST TABLE,8714,9018,0.3158085346221924,3002,0.09079699218273163,9402,0.07642708718776703
159044,DELL DOCK WD 19 S 130 W . ,8473,8473,0.8325009942054749,8431,0.05138850212097168,8471,0.03040013089776039
227940,PARTS KIT BRAKEPAD,8708,8409,0.21446168422698975,8414,0.13272219896316528,8484,0.08239106833934784
54017,374369 RING BUSH,4016,8204,0.3981004059314728,8546,0.28680744767189026,8547,0.1132805347442627
224726,BRAKE SHOE F 260 BRAND AK,8708,8483,0.33029428124427795,8545,0.1544504314661026,5910,0.09975054860115051
173980,PILLOW BLOCK HOUSING,8483,9025,0.19341064989566803,9030,0.08159142732620239,9027,0.07974017411470413
54807,MUD FLAP 4 PCS / SET,4016,7326,0.201078861951828,8474,0.16703283786773682,7325,0.15000180900096893
209458,POWER CABL 450 V / 750 V 60227 IEC 02 RV 16 MM 2 YELLOW / GREEN 85 A CCC CE UNIT METER ,8544,9030,0.37770864367485046,9028,0.26012393832206726,9027,0.2413206547498703
204910,GAS CONTROL BOARD FOR WFX - 100 SERIES AAS,8538,8537,0.5192002654075623,9032,0.135589137673378,8538,0.13316743075847626
266968,3 P MINI CROC PK,9615,9615,0.9647979140281677,9603,0.009822836145758629,6302,0.006248992867767811
